test error,nr of evaluations, tree size
0.07726107652874403,914918,97
0.0963017209813255,850093,95
0.08388278388278392,905300,83
0.07176858293665322,898442,91
0.08421823507872572,774799,89
0.0776556776556776,835658,99
0.10032954961552543,933490,75
0.07286708165507139,863961,93
0.0871794871794872,982940,93
0.07945807396558036,911134,77
0.0801904064445258,903216,83
0.08058608058608063,838993,99
0.10435737824972535,879392,95
0.0783595752471622,914954,77
0.08388278388278392,899066,83
0.0801904064445258,887306,99
0.0856829000366166,912866,77
0.08131868131868136,949952,97
0.07689491028927131,913407,85
0.07799340900768947,883056,79
0.08461538461538465,922407,63
0.08092273892347124,900138,55
0.083852068839253,1005229,53
0.07619047619047614,995112,79
0.08495056755767116,851843,93
0.07396558037348955,922306,93
0.080952380952381,839544,91
0.08641523251556205,891527,89
0.0820212376418894,923822,87
0.08608058608058611,866721,89